,URBRUR,REGION,AGE,edu_attainment,occupation,gender,length_withoutfood,length_withoutcleanh20,length_withoutmeds,length_withoutfuel,length_withoutcash,frequency_sansfood,living_conditions,remittances,compare_conditions,econ_conditions,Qwelfare
1832,1,300,38,12,1,1,0,0,2,1,2,2,3,0,1,2,0.25
1833,1,300,37,14,1,1,0,0,0,0,0,7,2,2,2,2,0
1834,1,300,24,12,0,2,0,0,0,0,0,7,2,0,3,2,0.75
1835,1,300,33,14,1,1,2,2,1,2,2,3,4,0,4,3,0.5
1836,1,300,27,14,1,2,1,1,1,1,1,7,3,4,3,1,0
1837,1,300,57,16,1,1,0,0,0,0,0,7,4,0,3,2,0.25
1838,1,300,24,3,1,1,0,0,0,0,1,7,1,0,3,3,0.5
1839,1,300,27,8,0,2,0,0,0,0,1,7,5,0,4,3,0.75
1840,1,300,24,16,1,2,0,0,0,0,2,5,3,0,2,1,0.75
1841,1,300,26,8,0,1,2,2,0,2,2,4,2,0,2,2,0.5
1842,1,300,23,12,0,1,1,3,0,1,1,3,3,0,4,5,0.5
1843,1,300,38,14,0,2,0,0,0,0,0,7,1,0,4,1,0.5
1844,1,300,24,12,0,2,0,0,1,1,0,7,5,2,4,1,0.5
1845,1,300,74,3,0,1,0,0,1,1,0,7,4,0,3,4,0.25
1846,1,300,32,12,0,1,0,0,2,1,3,3,3,0,3,5,0.25
1847,1,300,28,12,1,2,0,0,0,0,2,3,3,0,3,2,0.5
1848,1,300,36,5,0,1,0,0,0,0,3,5,2,0,3,3,0.25
1849,1,300,23,12,1,1,1,0,1,2,3,5,2,0,5,2,0.5
1850,1,300,43,12,0,2,2,1,0,2,2,4,1,0,9,1,0
1851,1,300,19,12,0,1,2,0,0,1,0,4,3,0,3,4,0.75
1852,1,300,32,3,0,2,1,2,2,1,3,5,2,0,1,1,0.25
1853,1,300,54,3,0,1,1,0,2,0,3,2,2,0,3,2,0.25
1854,1,300,50,3,0,2,0,2,1,0,2,1,1,0,2,5,0.5
1855,1,300,57,12,1,1,0,0,0,0,0,7,3,0,3,1,0
1856,1,300,35,12,0,1,0,0,1,0,1,7,3,0,4,3,0.5
1857,1,300,31,5,0,2,0,0,0,1,2,3,4,0,3,1,0.25
1858,1,300,21,5,0,2,3,3,3,3,3,5,2,0,2,2,0.5
1859,1,300,47,12,1,1,0,2,2,0,3,3,3,0,3,4,0
1860,1,300,28,12,0,2,0,0,0,1,0,7,1,0,3,2,0.25
1861,1,300,52,3,1,2,2,1,1,1,1,1,9,0,3,1,0.75
1862,1,300,38,12,0,1,1,2,3,0,1,5,2,0,1,5,0.25
1863,1,300,29,5,0,1,2,2,3,1,3,5,2,0,1,1,0.75
1864,1,300,25,12,1,2,0,0,0,0,1,7,2,0,4,4,0.75
1865,1,300,40,5,1,1,0,0,0,0,0,7,4,0,3,4,0.25
1866,1,300,37,14,0,2,0,0,0,0,2,3,4,0,4,4,0.5
1867,1,300,41,15,1,1,0,0,1,1,2,1,4,0,3,4,0.25
1868,1,300,27,12,0,1,0,1,0,0,2,3,2,0,4,1,0.25
1869,1,300,23,16,1,2,0,0,0,0,0,7,4,2,3,4,0.25
1870,1,300,40,12,1,1,0,0,1,1,2,3,4,0,4,2,0.25
1871,1,300,26,14,0,2,1,0,0,1,1,7,2,5,3,1,0.25
1872,1,300,32,12,0,2,0,0,0,0,0,7,2,3,2,1,0
1873,1,300,29,1,0,1,0,0,0,0,0,7,4,5,3,2,0.25
1874,1,300,32,14,0,1,0,1,3,0,1,3,3,0,4,4,0
1875,1,300,37,12,1,2,1,2,1,1,1,4,4,4,4,1,0.25
1876,1,300,27,3,0,2,1,2,2,2,2,2,2,0,2,2,0.5
1877,1,300,34,5,0,1,2,2,2,2,3,3,2,0,2,3,0
1878,1,300,26,12,0,2,0,1,0,1,1,7,4,0,3,3,0.25
1879,1,300,35,12,0,2,0,2,2,0,1,5,1,4,1,1,0.5
1880,1,300,28,12,0,1,0,0,0,0,2,4,4,4,3,3,0
1881,1,300,24,5,0,2,3,2,2,1,2,5,1,1,1,3,0
1882,1,300,29,8,1,1,0,1,2,1,2,2,1,0,2,3,0
1883,1,300,21,12,0,2,0,2,1,0,1,4,2,0,2,1,0
1884,1,300,30,12,0,2,1,0,0,1,1,7,2,0,4,1,0.5
1885,1,300,42,8,0,1,0,0,1,2,3,4,3,0,2,2,0
1886,1,300,20,5,0,2,0,1,2,3,3,3,3,0,2,2,0
1887,1,300,18,3,0,1,2,1,2,1,1,2,1,0,2,2,0.5
1888,1,300,32,8,0,2,1,2,3,3,2,5,2,0,4,2,0
1889,1,300,32,14,1,1,1,0,2,1,1,1,2,0,4,3,0
1890,1,300,23,14,0,2,1,0,1,0,1,7,3,0,2,2,0
1891,1,300,22,12,0,1,2,2,1,3,4,4,4,0,3,3,0
1892,1,300,33,3,0,2,0,0,0,0,2,5,2,0,2,2,0
1893,1,300,34,5,0,2,0,0,0,0,0,7,1,0,2,2,0
1894,1,300,28,14,1,2,1,2,1,1,2,2,3,0,4,3,0
1895,1,300,41,12,1,1,0,1,2,0,1,4,4,5,4,3,0
1896,1,300,33,8,0,1,2,0,1,1,4,2,2,0,3,4,0
1897,1,300,48,5,0,1,0,0,0,0,2,5,3,0,2,2,0
1898,1,300,26,8,0,2,3,2,2,0,4,6,1,0,1,2,0
1899,1,300,32,8,0,2,0,2,0,0,2,3,3,0,3,4,0
1900,1,300,41,12,0,2,1,0,0,2,3,4,1,0,1,1,0.5
1901,1,300,48,12,0,1,2,2,1,2,2,3,2,0,3,2,0.5
1902,1,300,35,3,0,2,2,2,2,2,3,1,2,4,1,1,0
1903,1,300,42,8,0,1,1,1,2,1,3,3,1,5,3,1,0
1904,1,300,26,5,0,2,0,0,0,0,2,3,1,0,3,2,0
1905,1,300,42,18,1,1,0,0,0,0,0,7,4,0,4,3,0
1906,1,300,32,3,0,1,0,3,0,0,3,5,2,0,2,3,0
1907,1,300,35,14,1,2,0,3,0,0,2,3,4,0,4,4,0
1908,1,300,32,14,1,1,0,0,0,0,0,7,4,3,3,3,0
1909,1,300,25,5,0,2,2,2,1,1,3,3,1,0,2,2,0
1910,1,300,33,12,0,2,0,0,1,1,2,3,2,9,3,1,0
1911,1,300,31,12,1,1,0,0,1,1,3,4,2,0,3,4,0.5
1912,1,300,25,5,0,2,0,2,0,0,1,-1,4,0,3,1,0
1913,1,300,26,12,1,1,0,0,0,0,3,6,2,0,4,4,0
1914,1,300,28,12,0,2,0,0,1,0,1,7,4,0,3,3,0
1915,1,300,25,3,0,2,2,2,0,2,4,3,1,0,3,4,0
1916,1,300,28,12,1,1,1,2,0,2,3,3,2,0,4,4,0.25
1917,1,300,27,8,0,2,1,2,2,1,2,2,1,0,3,1,0.5
1918,1,300,39,8,1,1,0,0,0,0,1,7,1,0,2,1,0
1919,1,300,25,15,1,2,0,0,0,0,1,7,4,0,3,4,0
1920,1,300,30,15,1,1,0,0,0,0,2,-1,1,0,4,3,0
1921,1,300,29,14,1,1,0,2,0,0,2,3,3,5,4,2,0
1922,1,300,26,8,1,2,0,2,0,0,2,3,3,0,4,4,0
1923,1,300,35,15,1,1,0,0,0,0,0,7,4,4,4,4,0
1924,1,300,28,8,0,2,0,0,0,0,0,7,4,0,3,3,0
1925,1,300,38,14,1,2,0,0,0,0,2,2,2,0,2,2,0
1926,1,300,38,14,0,1,0,0,0,0,1,7,1,5,2,1,0.5
1927,1,300,37,5,1,1,0,0,0,3,3,5,1,0,2,4,0
1928,1,300,27,12,1,2,3,3,0,0,3,4,2,0,3,4,0.5
1929,1,300,35,12,0,1,0,4,0,0,2,5,1,0,2,4,0.5
1930,1,300,28,5,0,2,2,2,3,1,2,3,1,0,1,1,0
1931,1,300,35,5,0,1,1,2,3,2,2,2,1,3,1,3,0.5
1932,1,300,33,5,0,1,0,0,0,0,0,7,4,9,3,3,0
1933,1,300,32,16,1,2,0,0,0,0,0,7,4,0,4,4,0
1934,1,300,42,8,1,1,0,3,0,2,2,3,3,0,3,2,0
1935,1,300,52,12,0,2,0,0,0,1,2,2,4,0,4,2,0
1936,1,300,31,12,0,2,2,1,1,1,3,3,2,0,2,1,0
1937,1,300,42,14,0,1,0,0,0,0,0,7,3,0,3,3,0.5
1938,1,300,19,12,1,1,0,0,0,0,2,5,2,2,2,3,0
1939,1,300,37,8,0,2,0,0,0,0,3,5,1,0,2,4,0
1940,1,300,82,8,1,1,0,0,0,0,1,7,4,2,4,4,0.5
1941,1,300,60,8,0,1,0,4,4,0,3,5,2,0,2,1,0
1942,1,300,29,12,0,2,0,0,0,0,2,3,3,0,3,3,0.5
1943,1,300,22,8,0,1,2,3,2,3,3,3,2,0,3,1,0.5
1944,1,300,30,14,0,2,0,0,0,0,3,3,1,0,1,2,0.5
1945,1,300,40,14,0,1,0,0,2,1,2,3,2,0,2,1,0
1946,1,300,38,14,1,2,0,0,0,0,1,7,3,0,3,3,0
1947,1,300,29,8,0,1,0,0,0,2,2,5,3,0,3,2,0.5
1948,1,300,43,5,0,2,2,0,2,2,3,3,3,0,2,2,0
1949,1,300,22,5,0,2,0,0,0,0,0,7,3,0,2,2,0.75
1950,1,300,29,5,0,2,1,1,2,2,3,3,1,0,1,1,0.75
1951,1,300,25,12,0,1,0,1,0,0,1,7,2,0,2,1,0.75
1952,1,300,23,8,0,2,0,0,0,0,0,7,4,0,4,3,0.5
1953,1,300,39,8,1,1,0,2,0,0,1,2,3,0,3,4,0.5
1954,1,300,-1,5,0,2,3,3,3,1,3,5,1,0,2,2,0
1955,1,300,56,12,1,1,1,0,0,2,0,5,1,0,1,2,0.5
1956,1,300,30,8,1,2,1,0,0,2,1,2,3,0,3,2,0.5
1957,1,300,36,8,1,1,1,1,2,1,2,2,2,0,2,1,0
1958,1,300,65,3,1,1,2,2,2,2,2,3,1,9,2,1,0.5
1959,1,300,32,14,1,2,0,0,0,0,1,7,3,0,4,4,0
1960,1,300,46,14,1,1,0,0,0,0,1,7,3,0,3,4,0.5
1961,1,300,50,8,1,2,0,0,0,0,2,4,2,0,3,2,0
1962,1,300,28,14,1,2,1,2,0,1,1,3,2,0,3,4,0
1963,1,300,54,12,1,1,2,4,0,1,1,5,2,0,3,3,0.5
1964,1,300,24,14,1,2,0,0,0,0,1,7,2,0,3,2,0
1965,1,300,37,12,1,1,2,1,2,2,3,3,1,0,1,1,0
1966,1,300,63,0,0,2,3,3,3,3,4,6,2,0,2,3,0
1967,1,300,28,14,1,1,0,0,0,0,1,7,3,0,3,9,0
1968,1,300,22,8,0,1,0,0,0,0,0,7,2,5,3,4,0.5
1969,1,300,37,8,1,2,0,2,0,0,2,1,2,0,9,3,0.5
1970,1,300,29,12,0,2,0,1,0,0,2,2,4,0,3,3,0
1971,1,300,35,8,0,1,0,1,0,0,1,7,4,0,3,3,0
1972,1,300,47,8,1,2,0,0,0,0,1,7,2,0,1,1,0.5
1973,1,300,40,8,0,1,0,0,0,0,2,3,1,5,1,3,0.5
1974,1,300,31,14,1,2,0,0,0,0,1,7,4,0,3,3,0.75
1975,1,300,48,14,1,1,0,0,0,0,0,7,4,0,4,3,0
1976,1,300,32,8,1,2,0,0,0,0,2,3,4,0,3,4,0.25
1977,1,300,30,16,1,1,0,2,0,1,1,2,3,0,3,3,0
1978,1,300,28,8,1,2,0,0,0,0,0,7,2,0,3,3,0.25
1979,1,300,33,16,1,2,0,0,0,0,1,7,1,0,1,2,0.25
1980,1,300,27,14,1,1,0,0,0,0,1,7,2,0,9,3,0.5
1981,1,300,33,12,1,2,0,2,2,0,4,6,4,0,3,2,0.25
1982,1,300,41,5,0,1,2,3,9,2,4,6,1,0,1,3,0.75
1983,1,300,30,8,1,1,0,0,0,0,2,1,3,0,4,4,0
1984,1,300,26,14,0,2,0,2,0,3,3,5,3,0,9,4,0.25
1985,1,300,40,5,1,1,0,1,4,2,3,3,3,0,1,4,0.5
1986,1,300,41,8,0,1,0,0,1,1,2,2,2,0,2,3,0.75
1987,1,300,34,18,1,1,0,0,0,0,0,7,4,1,4,1,0.75
1988,1,300,25,16,1,2,0,0,0,0,0,7,4,2,3,2,0.5
1989,1,300,26,15,1,1,3,1,1,1,4,6,1,0,4,2,0
1990,1,300,27,12,1,2,0,0,0,0,0,7,2,0,5,3,0
1991,1,300,26,14,1,2,0,0,0,0,0,7,4,4,4,2,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.75
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0.25
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,0
